World Port Index Number,Latitude,Longitude,Main Port Name
4880.0,43.75,-87.7,Sheboygan
17700.0,47.283333,-122.416667,Tacoma
16730.0,43.15,-124.366667,Prosper
16880.0,46.133333,-123.383333,Westport
17160.0,48.116667,-122.75,Port Townsend
16840.0,46.166667,-123.916667,Warrenton
19250.0,55.3,-133.233333,Waterfall
9290.0,28.016667,-97.05,Rockport
4830.0,42.366667,-87.816667,Waukegan
46780.0,-34.185,18.43666667,Simonstown
4410.0,43.433333,-83.933333,Saginaw
16320.0,37.533333,-122.2,Redwood City
7150.0,43.666667,-70.25,Portland
16420.0,38.083333,-122.25,South Vallejo
8470.0,34.233333,-77.95,Wilmington
9050.0,29.716667,-93.866667,Sabine
4460.0,44.416667,-83.316667,Oscoda
8780.0,30.35,-88.566667,Pascagoula
16890.0,46.083333,-122.933333,Rainier
16940.0,45.516667,-122.666667,Portland
4730.0,42.4,-86.283333,South Haven
4870.0,43.383333,-87.866667,Port Washington
19590.0,59.45,-135.333333,Skagway
12330.0,8.366667,-62.683333,Palua
5450.0,46.733333,-92.066667,Superior
8750.0,30.133333,-85.65,Panama City
4680.0,43.383333,-86.35,White Lake
17750.0,47.783333,-122.4,Point Wells
19670.0,61.116667,-146.25,Valdez
6870.0,44.516667,-68.816667,Sandypoint
7160.0,43.5,-70.45,Saco
3220.0,43.25,-79.05,Youngstown
57570.0,10.35,107.066667,Vung Tau
7470.0,41.333333,-71.9,Stonington
8227.0,38.316667,-76.45,Solomons Island
8260.0,37.533333,-76.8,West Point
16680.0,40.816667,-124.183333,Samoa
7930.0,40.566667,-74.233333,Port Reading
7620.0,41.0,-73.666667,Port Chester
7420.0,41.8,-71.4,Providence
7970.0,40.466667,-74.366667,Sayreville
57230.0,-17.733333,168.316667,Port Vila
7960.0,40.5,-74.266667,Perth Amboy
8250.0,37.233333,-76.5,Yorktown
7641.0,40.75,-73.016667,Patchogue
7750.0,40.816667,-73.983333,Edgewater
57470.0,13.166667,100.816667,Ko Si Chang Terminal
48325.0,26.2,50.633333,Mina Salman
18040.0,48.516667,-122.616667,Anacortes
12775.0,-12.75,-38.616667,Madre De Deus
2720.0,44.333333,-76.166667,Gananoque
5260.0,46.683333,-85.966667,Grand Marais
6780.0,44.55,-68.416667,Ellsworth
53710.0,-35.116667,150.8,Jervis Bay
6740.0,44.116667,-68.366667,Frenchboro
53750.0,-35.7,150.166667,Batemans Bay
13050.0,-28.5,-48.783333,Laguna
19370.0,56.383333,-134.733333,Big Port Walter
19790.0,60.55,-151.266667,Kenai
48392.0,29.683333,48.816667,Al-Basra Oil Terminal
2110.0,48.333333,-70.883333,La Baie (Port Alfred)
45660.0,35.3,-1.383333,Beni Saf
46487.0,-5.433333,12.083333,Malongo Oil Terminal
48277.0,25.15,52.866667,Jazirat Das
12760.0,-10.916667,-37.05,Port De Aracaju
12485.0,-0.05,-51.183333,Porto Santana
12750.0,-9.666667,-35.733333,Porto De Maceio
45910.0,14.916667,-23.516667,Porto Da Praia
12770.0,-12.966667,-38.516667,Port De Salvador
13950.0,-50.016667,-68.516667,Puerto Santa Cruz
13060.0,-32.05,-52.083333,Rio Grande
12510.0,-2.416667,-54.716667,Santarem
12910.0,-22.966667,-42.016667,Porto Do Forno
19900.0,57.633333,-154.0,Uyak
46550.0,-7.833333,13.1,Porto Do Ambriz
37290.0,43.333333,-1.933333,Puerto De Pasajes
12810.0,-14.783333,-39.016667,Port Of Ilheus
11430.0,17.116667,-61.85,St Johns
4810.0,42.083333,-87.683333,Wilmette
49620.0,20.133333,92.9,Sittwe
8240.0,38.8,-77.033333,Alexandria
7910.0,40.583333,-74.216667,Carteret
7640.0,40.7,-74.016667,New York City
7630.0,40.666667,-74.016667,Brooklyn
7625.0,40.85,-73.783333,City Island
62950.0,68.983333,33.05,Murmansk
62360.0,32.716667,129.85,Nagasaki
62280.0,32.6,130.466667,Misumi Ko
62220.0,31.583333,130.566667,Kagoshima Ko
62150.0,33.316667,131.516667,Beppu
62145.0,33.783333,131.016667,Kanda
62140.0,33.95,130.966667,Moji Ko
62080.0,33.983333,133.283333,Niihama
62065.0,33.966667,130.866667,Muturezima Ko
61870.0,37.916667,139.05,Niigata Ko
61800.0,35.516667,135.333333,Maizuru Ko
61640.0,34.233333,132.55,Kure
61617.0,34.283333,133.183333,Habu Ko
61590.0,34.45,133.933333,Hibi Ko
61570.0,34.783333,134.466667,Aioi
61567.0,34.75,134.633333,Himeji
61560.0,34.65,135.183333,Kobe
61190.0,41.783333,140.716667,Hakodate Ko
59190.0,10.7,122.583333,Iloilo
58960.0,10.3,123.9,Cebu
58410.0,15.55,119.95,Masinloc
57840.0,22.266667,114.2,Hong Kong
57680.0,20.916667,106.683333,Hai Phong
55670.0,-13.816667,-171.766667,Apia
54500.0,-33.316667,115.633333,Bunbury
61372.0,35.366667,139.883333,Kisarazu Ko
61320.0,39.05,141.733333,Ofunato
61290.0,39.633333,141.983333,Miyako
52065.0,1.433333,125.183333,Bitung
51845.0,-1.45,116.766667,Lawi Lawi Oil Terminal
51840.0,-1.25,116.816667,Balikpapan
51620.0,5.033333,115.066667,Muara Harbor
51600.0,4.466667,114.0,Lutong
48300.0,26.65,51.55,Al Rayyan Terminal
48290.0,25.283333,51.533333,Doha
48265.0,25.583333,54.416667,Fateh Oil Terminal
48040.0,29.966667,32.55,As Suways
47970.0,26.1,34.283333,Al Qusayr
47010.0,-6.816667,39.3,Dar Es Salaam
46975.0,-10.266667,40.2,Mtwara
46890.0,-19.833333,34.833333,Beira
46870.0,-25.96277778,32.54472222,Maputo
46850.0,-29.866667,31.066667,Durban
46830.0,-33.033333,27.916667,East London
57450.0,13.75,100.5,Bangkok
56328.0,28.183333,-177.366667,Midway Island
46770.0,-33.916667,18.416667,Cape Town
46650.0,-26.65,15.15,Luderitz Bay
46238.0,3.983333,7.3,Okono Terminal
45825.0,13.45,-16.566667,Banjul
45640.0,35.7,-0.633333,Oran
45550.0,36.75,5.083333,Bejaia
44750.0,38.433333,27.133333,Izmir
44610.0,40.75,29.816667,Derince Burnu
44540.0,41.0,29.016667,Haydarpasa
44410.0,40.933333,38.4,Giresun
50970.0,-6.1,106.883333,Jakarta
50730.0,3.783333,98.683333,Belawan
49982.0,1.433333,103.9,Johor
43680.0,46.616667,32.6,Kherson
43650.0,46.483333,30.733333,Odesa
43420.0,41.016667,28.966667,Istanbul
41670.0,41.316667,19.45,Durres
41640.0,42.083333,19.083333,Bar
41610.0,42.416667,18.766667,Kotor
41030.0,45.3,14.533333,Bakar
40500.0,40.65,17.983333,Brindisi
40480.0,40.06,17.984,Gallipoli
40110.0,38.216667,15.25,Milazzo
39950.0,40.81,14.158,Bagnoli
39520.0,44.1,9.833333,La Spezia
39470.0,44.398,8.922,Genova
39120.0,42.633333,8.933333,L'ile Rousse
38810.0,43.316667,5.366667,Marseille
46205.0,4.45,7.166667,Bonny
45862.0,8.5,-13.233333,Freetown
38550.0,41.35,2.166667,Barcelona
38495.0,39.883333,-0.05,Burriana
38430.0,37.583333,-0.983333,Cartagena
38090.0,38.65,-27.216667,Angra Do Heroismo
38080.0,38.533333,-28.633333,Horta
37970.0,40.65,-8.65,Aveiro
37860.0,42.4,-8.7,Marin
32240.0,57.683333,-2.0,Fraserburgh Harbor
32200.0,56.7,-2.466667,Montrose
32170.0,56.466667,-2.95,Dundee
31860.0,55.766667,-2.0,Berwick-Upon-Tweed
31820.0,55.116667,-1.5,Blyth
31580.0,52.616667,1.733333,Great Yarmouth
31570.0,52.483333,1.75,Lowestoft
31560.0,51.95,1.316667,Felixstowe
31530.0,51.95,1.283333,Harwich
31420.0,51.45,0.366667,Gravesend
31290.0,51.233333,3.216667,Bruges
31270.0,51.066667,3.733333,Ghent
31260.0,50.866667,4.35,Bruxelles
31250.0,51.216667,4.4,Antwerpen
31060.0,52.366667,4.9,Amsterdam
31040.0,52.466667,4.583333,Ijmuiden
30680.0,54.483333,9.05,Husum
25330.0,58.9,17.966667,Nynashamn
25290.0,58.75,17.016667,Nykoping
24570.0,56.666667,16.366667,Kalmar
24460.0,56.166667,15.6,Karlskrona
7370.0,41.633333,-70.916667,New Bedford
7250.0,42.35,-71.05,Boston
7210.0,39.9,-75.133333,Gloucester
7080.0,43.916667,-69.816667,Bath
37190.0,44.866667,-0.566667,Bordeaux
37010.0,46.15,-1.15,La Rochelle
37000.0,46.166667,-1.216667,La Pallice
35810.0,49.933333,1.083333,Dieppe
35730.0,51.05,2.383333,Dunkerque Port Est
35710.0,51.116667,1.333333,Dover Harbor
35650.0,50.783333,0.05,Newhaven Harbour
35610.0,50.783333,-0.533333,Littlehampton Harbour
35550.0,50.766667,-1.3,Cowes Harbour
35390.0,50.35,-3.616667,Dartmouth Harbour
35200.0,50.183333,-5.416667,Hayle
35060.0,51.5,-2.716667,Avonmouth
35010.0,51.45,-3.166667,Cardiff
34990.0,51.4,-3.266667,Barry
34880.0,51.716667,-5.033333,Milford Haven
33830.0,55.0,-7.316667,Londonderry
33610.0,54.15,-4.466667,Douglas
33520.0,55.75,-4.916667,Millport
33340.0,56.016667,-5.45,Ardrishaig
33300.0,55.433333,-5.6,Campbeltown
6410.0,44.033333,-64.65,Liverpool (Brooklyn)
6340.0,44.65,-63.583333,Halifax
19781.0,59.6,-151.416667,Homer
19610.0,58.416667,-135.45,Excursion Inlet
19460.0,58.116667,-135.45,Hoonah
19160.0,55.466667,-131.8,Knudson Cove
19000.0,54.016667,-132.15,Masset Harbor
18923.0,53.483333,-128.133333,Kemano Bay
18835.0,50.6,-127.583333,Coal Harbor
18680.0,48.433333,-123.433333,Esquimalt Harbor
18570.0,48.866667,-123.633333,Crofton
18560.0,48.933333,-123.716667,Chemainus
18520.0,49.166667,-123.933333,Nanaimo
18460.0,49.666667,-124.916667,Comox Harbor
18110.0,49.22414722,-122.8559667,Fraser Mills
18100.0,49.2,-122.916667,New Westminster
17780.0,47.95,-122.3,Mukilteo
28880.0,53.966667,10.883333,Lubeck-Travemunde
27580.0,63.516667,22.533333,Nykarleby
15410.0,8.95,-79.566667,Balboa
14940.0,-12.166667,-77.0,Conchan Oil Terminal
14570.0,-29.95,-71.333333,Coquimbo
13920.0,-45.866667,-67.466667,Comodoro Rivadavia
13815.0,-38.783333,-62.266667,Bahia Blanca
13020.0,-26.916667,-48.633333,Itajai
21610.0,68.8,16.55,Harstad
5750.0,46.233333,-63.133333,Charlottetown
4760.0,41.616667,-87.333333,Gary
20430.0,66.083333,-162.733333,Deering
20120.0,53.9,-166.533333,Dutch Harbor
12500.0,-2.25,-49.5,Cameta
12405.0,5.95,-57.0,Nieuw Nickerie
9300.0,27.816667,-97.4,Corpus Christi
9170.0,29.733333,-95.016667,Baytown
9070.0,30.083333,-93.733333,Orange
9040.0,30.216667,-93.25,Lake Charles
9000.0,29.7,-91.216667,Morgan City
8980.0,28.883333,-90.016667,Loop Terminal
8800.0,30.35,-89.083333,Gulfport
8730.0,29.716667,-84.983333,Apalachicola
8665.0,26.7,-82.333333,Boca Grande
8595.0,28.7,-80.616667,Canaveral Harbor
8550.0,31.15,-81.5,Brunswick
8540.0,31.366667,-81.433333,Darien
8520.0,32.433333,-80.666667,Beaufort
4330.0,42.716667,-82.5,Marine City
4320.0,42.616667,-82.516667,Algonac
4250.0,46.333333,-83.916667,Desbarats
3900.0,44.5,-80.233333,Collingwood
3880.0,44.616667,-80.6,Meaford
3730.0,43.75,-81.733333,Goderich
3670.0,42.816667,-82.466667,Courtright
3620.0,42.333333,-83.033333,Detroit
3030.0,43.4,-79.716667,Bronte
2800.0,44.233333,-76.05,Clayton
2770.0,44.7,-75.5,Ogdensburg
2235.0,45.516667,-73.55,Montreal
1990.0,48.85,-67.533333,Matane
13740.0,-32.483333,-58.233333,Concepcion Del Uruguay
14110.0,-53.383333,-70.966667,Bahia Agua Fresca
18780.0,49.15,-125.916667,Clayoquot
28900.0,54.1,10.816667,Neustadt
18140.0,49.14638889,-122.2586111,Mission City
18860.0,50.583333,-126.933333,Alert Bay
18890.0,52.366667,-126.8,Bella Coola
6730.0,44.366667,-68.333333,Mount Desert
34780.0,53.15,-4.266667,Caernarvon
35760.0,50.733333,1.6,Boulogne-Sur-Mer
37170.0,45.016667,-0.533333,Ambes
29180.0,55.216667,12.166667,Fakse Ladeplads Havn
30095.0,54.95,9.866667,Augustenborg
31080.0,51.95,4.133333,Hoek Van Holland
38433.0,37.65,-0.65,Islas Hormigas
38585.0,41.866667,3.183333,Las Hormigas
40000.0,40.7,14.476,Castellammare Di Stabia
40210.0,37.092,13.936,Licata
40340.0,35.816667,14.55,Marsaxlokk
43340.0,40.416667,29.116667,Gemlik
50650.0,5.25,97.116667,Lhokseumawe
51484.0,4.133333,105.133333,Belida Marine Terminal
44620.0,40.766667,29.916667,Izmit
44690.0,40.15,26.4,Canakkale
44880.0,36.6,36.166667,Iskenderun
45084.0,32.466667,34.9,Hadera
56855.0,-6.216667,155.633333,Kieta
57200.0,-15.516667,167.166667,Luganville
48108.0,27.316667,35.9,Duba Bulk Plant Tanker Terminal
51811.0,0.1,117.483333,Bontang Lng Terminal
52523.0,-0.633333,127.466667,Labuha
61310.0,39.266667,141.9,Kamaishi Ko
61357.0,35.933333,140.7,Kashima Ko
56270.0,21.266667,-158.1,Barbers Point Terminal
57768.0,19.1,108.616667,Basuo
62085.0,34.0,133.55,Mishima-Kawanoe Ko
62720.0,69.4,86.166667,Dudinka
7590.0,41.1,-73.416667,Norwalk
8020.0,39.366667,-74.416667,Atlantic City
8120.0,42.6,-70.666667,Gloucester
590.0,61.15,-45.433333,Narsarssuaq
2670.0,44.783333,-75.383333,Cardinal
3015.0,43.5,-79.6,Clarkson
9030.0,30.133333,-93.316667,Haymark Terminal
1890.0,50.233333,-63.6,Havre St Pierre
8990.0,29.233333,-90.0,Grand Isle
12380.0,6.0,-58.3,Linden
21920.0,68.233333,14.85,Brettesnes
22120.0,68.05,16.083333,Drag
11460.0,16.0,-61.733333,Basse Terre
12390.0,6.25,-57.516667,New Amsterdam
12455.0,4.85,-52.266667,Degrad Des Cannes
20486.0,70.133333,-143.633333,Bernard Harbor
30350.0,56.65,9.983333,Mariager
30360.0,56.633333,9.8,Hobro
42420.0,38.833333,23.466667,Kymassi
31085.0,51.95,4.116667,Europoort
31100.0,51.916667,4.25,Maassluis
31470.0,51.5,-0.083333,London
31630.0,52.966667,-0.016667,Boston
31940.0,55.983333,-3.216667,Granton
32030.0,56.05,-3.233333,Burntisland
32250.0,57.666667,-2.5,Macduff
32370.0,58.116667,-3.65,Helmsdale Harbor
38170.0,28.15,-15.416667,Las Palmas
38370.0,36.716667,-4.416667,Malaga
59475.0,8.833333,125.1,Gingoog
61862.0,37.033333,137.85,Himekawa
38980.0,43.583333,7.133333,Antibes
39060.0,42.7,9.45,Bastia
39110.0,42.566667,8.75,Calvi
39250.0,39.147,8.317,Carloforte
40115.0,38.444,15.89,Gioia Tauro
40220.0,37.066667,14.25,Gela
40270.0,37.5,15.1,Catania
40830.0,45.6,13.766667,Muggia
40985.0,45.033333,14.05,Brsica
43280.0,37.133333,26.85,Lakki
43566.0,44.333333,28.05,Cernavoda
43677.0,46.733333,31.883333,Dnipro-Buzkyy
57325.0,-21.15,165.55,Baie Ugue
43720.0,46.083333,33.283333,Khorly
44162.0,45.333333,36.65,Kavkaz Oil Terminal
48327.0,26.25,50.75,Khalifa Bin Salman
49890.0,4.233333,100.633333,Lumut
50100.0,-0.5,104.566667,Dabo
50740.0,3.0,114.366667,Kuala Kapus
51205.0,-8.183333,114.833333,Celukan Bawang
51260.0,-8.75,115.216667,Benoa
51320.0,-8.616667,122.216667,Maumere
57411.0,4.25,103.466667,Kemaman Harbor
57420.0,5.35,103.133333,Kuala Trengganu
57642.0,8.483333,108.683333,Dai Hang
46970.0,-10.266667,40.133333,Mikindani
47140.0,1.1,44.05,Baraawe
47300.0,-11.7,43.25,Moroni
47974.0,26.25,34.2,Hamrawein
51733.0,4.95,118.583333,Bakapit
52040.0,1.5,124.833333,Manado
53000.0,-2.733333,134.5,Miei
61245.0,43.216667,141.283333,Ishikari Bay New Port
61325.0,38.866667,141.6,Kesennuma Ko
61330.0,38.45,141.45,Onagawa
61340.0,38.4,141.316667,Ishinomaki Ko
61355.0,36.933333,140.9,Onahama Ko
61375.0,35.583333,140.066667,Chiba Ko
61385.0,35.5,139.766667,Kawasaki Ko
61416.0,34.666667,137.066667,Atsumi
61470.0,34.85,136.95,Kinuura Ko
5380.0,46.883333,-89.333333,Ontonagon
5430.0,46.866667,-91.1,Cornucopia
12950.0,-23.05,-44.216667,Gebig
14140.0,-53.85,-70.45,Bahia Harris
14510.0,-32.766667,-71.533333,Bahia Quintero (Ventanas)
14671.0,-20.733333,-70.2,Caleta Patillos
14895.0,-15.25,-75.233333,Bahia San Nicolas
28170.0,59.983333,23.433333,Ekenas
28180.0,59.833333,23.566667,Jussaro
18518.0,49.266667,-124.15,Nanoose Harbor
18790.0,49.283333,-126.066667,Ahousat
18600.0,48.85,-123.483333,Ganges
18818.0,50.533333,-127.616667,Bergh Cove
33210.0,56.566667,-5.533333,Glensanda
33250.0,56.416667,-5.466667,Oban
33290.0,56.083333,-5.566667,Crinan (Canal)
33577.0,54.65,-5.666667,Bangor
34190.0,51.65,-9.916667,Castletown Bearhaven
34200.0,52.633333,-9.5,Kilrush
34850.0,52.016667,-4.983333,Fishguard
35800.0,50.066667,1.366667,Le Treport
36360.0,48.583333,-3.833333,Morlaix
37160.0,45.133333,-0.666667,Blaye
7100.0,44.233333,-69.766667,Gardiner
7130.0,43.783333,-69.9,Cundy Harbor
26340.0,62.883333,17.883333,Lunde
29455.0,56.766667,11.866667,Nykobing (Mor)
29410.0,55.966667,12.016667,Frederiksvaerk
29420.0,55.833333,12.05,Frederikssund
29440.0,55.716667,11.716667,Holbaek
29546.0,55.2,11.266667,Gulfhaven
61475.0,34.816667,137.216667,Gamagori Ko
61495.0,34.6,136.566667,Matsusaka
54210.0,-34.966667,137.766667,Klein Point
54236.0,-34.433333,137.916667,Ardrossan
55130.0,-39.483333,176.916667,Napier
55290.0,-41.266667,173.266667,Nelson
55530.0,-17.6,177.45,Lautoka Harbor
56230.0,20.783333,-157.0,Kaumalapau Harbor
57700.0,20.95,107.066667,Hon Gai
57750.0,21.483333,109.066667,Beihai
58000.0,18.366667,121.633333,Aparri
58320.0,13.75,121.05,Batangas City
58795.0,10.916667,124.433333,Isabel
59090.0,9.316667,123.3,Dumaguete
59180.0,10.666667,122.583333,Jordan
59700.0,8.233333,124.233333,Iligan
59760.0,8.95,125.533333,Butuan City
59940.0,29.883333,121.55,Ningbo
12630.0,-2.9,-40.833333,Camocim
60180.0,38.966667,117.666667,Dagu Tanggu
60376.0,34.85,127.8,Gwangyang Hang
12420.0,5.633333,-54.416667,Moengo
20310.0,60.816667,-161.716667,Bethel
20320.0,60.2,-166.983333,Nash Harbor
20497.0,68.933333,-116.933333,Cape Young
4770.0,41.633333,-87.416667,Buffington
5140.0,46.916667,-84.6,Batchawana Bay
5360.0,47.466667,-88.166667,Eagle Harbor
13115.0,-34.95,-54.7,Jose Ignacio
13580.0,-32.066667,-60.65,Diamante
13720.0,-31.4,-58.033333,Concordia
13730.0,-32.216667,-58.133333,Colon
44370.0,41.416667,41.4,Hopa
44500.0,41.3,31.45,Eregli
44542.0,41.0,27.983333,Botas Natural Gas Terminal
44640.0,40.383333,28.883333,Mudanya
44650.0,40.35,27.966667,Bandirma
44670.0,40.4,27.316667,Karabiga
44950.0,34.666667,33.05,Limassol
45080.0,32.816667,35.0,Haifa
45180.0,31.35,27.233333,Mersa Matruh
45340.0,32.816667,12.5,Marsa Sabratah
45823.0,14.166667,-16.166667,Lyndiane
46541.0,-6.316667,11.05,Kizomba A Terminal
18580.0,48.75,-123.616667,Cowichan Bay
18650.0,48.8,-123.283333,Hope Bay
18665.0,48.55,-123.516667,Bamberton
18920.0,53.166667,-128.683333,Butedale
19055.0,53.216667,-131.983333,Alliford Bay
19170.0,55.6,-131.633333,Loring
19430.0,57.683333,-136.116667,Kimshan Cove
6330.0,44.783333,-63.15,Musquodoboit Harbour
6470.0,44.616667,-65.766667,Digby
6545.0,45.2,-65.983333,Canaport (St. John)
33500.0,55.8,-4.866667,Largs
33515.0,55.75,-4.883333,Hunterston
33820.0,55.133333,-6.666667,Coleraine
34130.0,52.616667,-9.116667,Foynes
34685.0,53.316667,-3.266667,Mostyn
43745.0,45.516667,32.7,Chornomors Ke
48400.0,30.516667,47.833333,Al Basrah
48404.0,30.183333,47.9,Khawr Al Zubair
48430.0,30.333333,48.283333,Abadan
48440.0,30.166667,48.416667,Khosrowabad
48790.0,21.083333,72.633333,Hazira
49690.0,12.433333,98.6,Mergui
49790.0,7.4,99.516667,Kantang Harbor
49970.0,2.2,102.25,Melaka
50440.0,-3.783333,102.25,Bengkulu
50652.0,5.233333,97.1,Blanglancang
50790.0,1.466667,102.1,Bengkalis
51440.0,-8.533333,125.583333,Dili
44480.0,41.983333,33.766667,Inebolu
44605.0,40.766667,29.533333,Kaba Burnu
44751.0,37.25,27.616667,Gulluk
44770.0,37.866667,27.25,Kusadasi
44805.0,36.85,28.283333,Marmaris
62970.0,68.983333,33.033333,Mys Abram
7990.0,40.433333,-74.066667,Leonardo
2560.0,45.25,-74.2,Coteau Landing
2620.0,45.016667,-74.733333,Cornwall
2680.0,44.733333,-75.466667,Lower Lakes Terminal
2700.0,44.583333,-75.666667,Brockville
3020.0,43.433333,-79.666667,Oakville
21840.0,68.066667,13.7,Ballstad
11170.0,18.233333,-65.633333,Ensenada Honda
12037.0,10.766667,-71.533333,El Tabiazo
12060.0,11.7,-70.216667,Las Piedras
45377.0,34.283333,11.383333,Ashtart Oil Terminal
45444.0,37.15,9.8,Menzel Bourguiba
45650.0,35.733333,-0.7,Mers El Kebir
45790.0,33.716667,-7.4,Mohammedia
45795.0,33.25,-8.5,El Jadida
45796.0,33.116667,-8.616667,El Jorf Lasfar
46225.0,4.216667,8.333333,Antan Oil Terminal
46262.0,3.983333,9.15,Limboh Terminal
46285.0,4.25,8.55,Kole Oil Terminal
46287.0,2.8,9.816667,Ebome Marine Terminal
46292.0,2.916667,9.8,Kome Kribi 1 Marine Terminal
46459.0,-4.25,10.816667,Dussafu Terminal
46472.0,-4.933333,11.9,Djeno Terminal
46542.0,-6.35,11.15,Kizomba B Terminal
46543.0,-6.316667,11.283333,Kizomba C Terminal
46553.0,-6.45,12.4,Estrela Oil Field
56320.0,21.866667,-160.233333,Nonopapa
56740.0,-1.633333,149.966667,Hamburg Harbor
56760.0,-2.583333,150.8,Kavieng Harbor
57462.0,13.083333,100.883333,Laem Chabang
46950.0,-12.333333,40.616667,Ibo
47400.0,-15.716667,46.3,Mahajanga
47944.0,19.4,37.316667,Beshayer Oil Terminal
48050.0,30.583333,32.283333,El Ismailiya
48298.0,26.583333,52.0,Al Shaheen Terminal
51630.0,4.883333,114.883333,Bandar Seri Begawan
51690.0,5.983333,116.066667,Kota Kinabalu
51710.0,6.883333,116.85,Kudat
51730.0,5.016667,118.316667,Lahad Datu
52220.0,-0.95,122.8,Luwuk
52680.0,-3.1,130.5,Bula
53010.0,-0.866667,134.083333,Manokwari Road
61378.0,35.666667,139.983333,Katsunan Ko
61379.0,35.666667,139.95,Funabashi
61465.0,34.716667,137.3,Mikawa
53133.0,-2.533333,140.716667,Jayapura
55110.0,-38.666667,178.033333,Gisborne
55550.0,-17.683333,178.833333,Levuka
55556.0,-16.35,179.366667,Malai
57775.0,20.833333,115.683333,Lon Shui Terminal
57818.0,19.966667,110.033333,Chiwan
57920.0,22.616667,120.25,Kao-Hsiung
58070.0,13.95,122.233333,Hondagua
61205.0,41.866667,140.116667,Esasi Ko
61232.0,43.233333,141.366667,Isikari Wan
2380.0,45.633333,-74.6,Grenville
61571.0,34.75,134.566667,O0kihama
61595.0,34.5,133.75,Mizushima Ko
61650.0,34.35,132.466667,Hiroshima
61664.0,34.116667,132.9,Namikata
61675.0,34.0,131.866667,Kudamatsu
61695.0,33.95,131.933333,Hikari
61805.0,36.066667,136.2,Fukui
61932.0,34.783333,134.7,Mega
61935.0,34.466667,135.35,Hannan Ko
61970.0,33.5,133.566667,Kochi Ko
62100.0,34.3,133.783333,Marugame Ko
62430.0,33.6,130.4,Hakata
2320.0,45.466667,-74.133333,Hudson
62500.0,26.216667,127.683333,Naha Ko
62630.0,55.2,165.983333,Nikol Skoye
34770.0,53.316667,-4.633333,Holyhead
35100.0,51.133333,-3.0,Bridgwater
35440.0,50.716667,-2.766667,Bridport Harbour
35860.0,49.416667,0.216667,Honfleur
35980.0,49.733333,-2.2,Alderney Harbour
36110.0,48.833333,-1.6,Granville
36960.0,46.5,-1.8,Les Sables D' Olonne
25360.0,59.316667,18.383333,Gustavsberg
26430.0,63.0,17.7,Bollstabruk
27090.0,64.833333,21.033333,Kagehamn
29220.0,55.45,12.2,Koge
42490.0,39.166667,23.216667,Miliana
30695.0,54.133333,8.866667,Busum
30960.0,53.233333,7.45,Leer
31506.0,51.883333,0.916667,Colchester
31665.0,53.733333,-0.883333,Howdendyke
31740.0,54.7,-1.183333,Hartlepool
56010.0,-9.816667,-139.033333,Atuona
31880.0,55.866667,-2.083333,Eyemouth
32420.0,59.233333,-2.6,Kettletoft
32490.0,58.833333,-3.2,Lyness
38690.0,39.883333,4.266667,Mahon
38960.0,43.55,7.016667,Cannes
43562.0,44.25,28.266667,Medgidia
39180.0,40.925,9.528,Olbia
40790.0,45.783333,13.55,Monfalcone
41415.0,42.916667,17.6,Neum
43260.0,36.95,26.983333,Kalimnos
43380.0,40.4,26.666667,Gelibolu
43430.0,41.05,29.033333,Defterdar Burnu
43558.0,44.166667,28.433333,Basarabi
43565.0,44.266667,28.183333,Danube-Black Sea Canal
43568.0,44.35,28.666667,Midia
59080.0,9.6,123.116667,Bais
59343.0,9.0,125.416667,Masao
59710.0,8.5,124.666667,Cagayan De Oro
60120.0,29.566667,106.633333,Chung Ching
60130.0,34.733333,119.45,Lianyungang
61564.0,34.766667,134.633333,Hirohata
61568.0,34.7,134.833333,Higashi-Harima
61573.0,34.7,134.833333,Kakogawa
61605.0,34.433333,133.433333,Fukuyama
61630.0,34.383333,133.166667,Onomichi-Itozaki
61655.0,34.183333,132.433333,Kanokawa Ko
61822.0,36.616667,136.6,Kanazawa
61850.0,36.766667,137.133333,Fushiki-Toyama
61865.0,37.183333,138.25,Naoetsu Ko
62030.0,33.85,132.7,Matsuyama
62060.0,34.033333,132.833333,Kikuma Ko
62070.0,34.066667,133.016667,Imabari Ko
62079.0,34.0,131.183333,Onoda
62160.0,33.25,131.666667,Oita Ko
62250.0,32.2,130.383333,Minamata Ko
62290.0,33.0,130.416667,Miike Ko
62420.0,33.483333,129.966667,Karatsu
62510.0,24.8,125.283333,Hirara Ko
15600.0,13.333333,-87.833333,La Union
16400.0,38.05,-122.266667,Oleum
48278.0,24.5,54.333333,Abu Zaby
46800.0,-34.17472222,22.14611111,Mossel Bay
48270.0,25.416667,55.433333,Ajman
19785.0,59.6014,-151.4111,Coal Point
2200.0,46.4,-72.383333,Port De Becancour
14150.0,-53.883333,-70.15,Puerto Yartou
18850.0,50.633333,-127.016667,Sointula
19140.0,55.4,-131.733333,Ward Cove
18670.0,48.433333,-123.383333,Victoria Harbor
13790.0,-38.583333,-58.7,Quequen
16385.0,37.85,-122.483333,Sausalito
19030.0,53.683333,-132.183333,Port Clements
2980.0,43.866667,-78.816667,Oshawa
18942.0,54.216667,-130.283333,Porpoise Harbor
18235.0,49.516667,-123.483333,Port Mellon
12275.0,10.633333,-62.1,Puerto De Hierro
3250.0,42.883333,-79.25,Port Colborne
3700.0,42.983333,-82.416667,Sarnia
2150.0,47.833333,-69.516667,Riviere Du Loup
